session_id,subscriber_id,content_id,watch_date,watch_hour,watch_mins,completion_pct
WS00120933,S002860,C0144,2024-06-29,12,21,95.45
WS00120934,S002860,C0291,2024-02-11,20,30,90.91
WS00120935,S002860,C0327,2024-03-22,21,5,19.23
WS00120936,S002860,C0374,2024-01-15,21,8,20.0
WS00120937,S002860,C0468,2024-01-19,22,21,55.26
WS00120938,S002860,C0082,2024-09-05,22,12,22.64
WS00120939,S002860,C0140,2024-07-03,13,29,70.73
WS00120940,S002860,C0002,2024-08-16,20,15,9.74
WS00120941,S002860,C0215,2024-04-03,1,9,5.49
WS00120942,S002860,C0165,2024-07-12,6,16,76.19
WS00120943,S002860,C0288,2024-10-25,1,27,79.41
WS00120944,S002860,C0247,2024-03-14,21,46,50.0
WS00120945,S002860,C0298,2024-09-03,6,29,61.7
WS00120946,S002860,C0172,2024-02-03,14,54,46.96
WS00120947,S002860,C0246,2024-05-19,5,97,54.19
WS00120948,S002860,C0191,2024-02-23,1,20,52.63
WS00120949,S002860,C0371,2024-11-25,22,32,25.81
WS00120950,S002860,C0229,2024-08-21,21,40,93.02
WS00120951,S002860,C0178,2024-06-29,1,20,76.92
WS00120952,S002860,C0307,2024-10-07,20,20,74.07
WS00120953,S002860,C0104,2024-10-13,22,17,77.27
WS00120954,S002860,C0429,2024-02-01,3,44,100.0
WS00120955,S002860,C0396,2024-05-27,15,30,78.95
WS00120956,S002860,C0340,2024-12-19,20,20,62.5
WS00120957,S002860,C0177,2024-10-09,22,81,75.0
WS00120958,S002860,C0111,2024-06-19,10,5,25.0
WS00120959,S002860,C0119,2024-04-30,13,12,50.0
WS00120960,S002860,C0203,2024-05-01,12,5,23.81
WS00120961,S002860,C0184,2024-05-25,21,65,48.51
WS00120962,S002860,C0380,2024-06-08,7,18,17.48
WS00120963,S002860,C0336,2024-03-09,10,21,100.0
WS00120964,S002860,C0266,2024-04-30,21,65,39.39
WS00120965,S002860,C0076,2024-06-10,18,94,95.92
WS00120966,S002860,C0305,2024-04-15,10,6,7.14
WS00120967,S002860,C0206,2024-05-23,8,5,20.83
WS00120968,S002860,C0387,2024-04-15,22,39,42.39
WS00120969,S002860,C0438,2024-12-23,15,39,84.78
WS00120970,S002860,C0085,2024-10-19,23,32,18.29
WS00120971,S002860,C0207,2024-01-17,19,136,85.0
WS00120972,S002860,C0411,2024-09-28,9,50,37.31
WS00120973,S002860,C0083,2024-09-07,17,25,83.33
WS00120974,S002860,C0348,2024-06-24,17,18,17.82
WS00120975,S002861,C0168,2024-07-03,21,20,54.05
WS00120976,S002861,C0112,2024-09-15,21,68,41.21
WS00120977,S002861,C0202,2024-04-14,10,13,36.11
WS00120978,S002861,C0496,2024-03-03,19,7,31.82
WS00120979,S002861,C0042,2024-01-18,2,57,44.88
WS00120980,S002861,C0244,2024-07-24,20,67,79.76
WS00120981,S002861,C0430,2024-05-06,17,89,60.54
WS00120982,S002861,C0269,2024-04-30,20,27,100.0
WS00120983,S002861,C0141,2024-01-27,12,62,72.94
WS00120984,S002861,C0424,2024-09-06,10,18,64.29
WS00120985,S002861,C0257,2024-12-03,22,34,87.18
WS00120986,S002861,C0058,2024-03-20,21,118,68.6
WS00120987,S002861,C0292,2024-03-01,1,107,63.69
WS00120988,S002861,C0218,2024-01-24,2,14,32.56
WS00120989,S002861,C0190,2024-02-02,0,37,100.0
WS00120990,S002861,C0048,2024-05-30,8,73,83.91
WS00120991,S002861,C0446,2024-04-17,2,18,66.67
WS00120992,S002861,C0006,2024-10-04,9,29,20.28
WS00120993,S002861,C0317,2024-08-09,23,8,28.57
WS00120994,S002861,C0275,2024-06-03,0,12,24.0
WS00120995,S002861,C0078,2024-03-16,22,33,61.11
WS00120996,S002861,C0361,2024-05-06,11,21,84.0
WS00120997,S002861,C0161,2024-04-28,20,43,89.58
WS00120998,S002861,C0351,2024-08-21,22,34,33.33
WS00120999,S002861,C0226,2024-06-21,3,7,4.76
WS00121000,S002861,C0139,2024-04-25,20,6,15.38
WS00121001,S002861,C0382,2024-01-26,8,16,66.67
WS00121002,S002861,C0284,2024-01-05,2,16,37.21
WS00121003,S002861,C0025,2024-01-17,17,110,75.86
WS00121004,S002861,C0070,2024-01-04,20,9,45.0
WS00121005,S002861,C0193,2024-05-22,20,80,87.91
WS00121006,S002861,C0359,2024-06-07,21,48,48.0
WS00121007,S002861,C0186,2024-01-02,22,16,59.26
WS00121008,S002861,C0482,2024-08-12,13,12,8.33
WS00121009,S002861,C0123,2024-10-11,20,7,29.17
WS00121010,S002861,C0092,2024-05-23,22,165,94.83
WS00121011,S002861,C0227,2024-07-01,13,28,82.35
WS00121012,S002861,C0223,2024-03-25,4,139,80.81
WS00121013,S002861,C0360,2024-04-07,7,36,39.56
WS00121014,S002861,C0468,2024-07-26,14,18,47.37
WS00121015,S002861,C0178,2024-07-17,17,16,61.54
WS00121016,S002861,C0017,2024-04-27,6,39,75.0
WS00121017,S002861,C0496,2024-09-05,22,16,72.73
WS00121018,S002861,C0184,2024-09-08,22,78,58.21
WS00121019,S002861,C0378,2024-01-08,8,20,83.33
WS00121020,S002861,C0096,2024-12-19,4,18,50.0
WS00121021,S002861,C0365,2024-06-21,20,10,38.46
WS00121022,S002861,C0275,2024-11-27,15,28,56.0
WS00121023,S002861,C0107,2024-06-24,10,46,38.33
WS00121024,S002862,C0436,2024-10-28,22,25,17.61
WS00121025,S002862,C0340,2024-09-04,21,31,96.88
WS00121026,S002862,C0246,2024-06-10,15,88,49.16
WS00121027,S002862,C0410,2024-02-09,20,39,78.0
WS00121028,S002862,C0049,2024-11-03,3,26,63.41
WS00121029,S002862,C0002,2024-10-17,20,136,88.31
WS00121030,S002862,C0302,2024-08-03,11,28,52.83
WS00121031,S002862,C0204,2024-01-29,21,97,92.38
WS00121032,S002862,C0041,2024-10-21,21,11,24.44
WS00121033,S002862,C0151,2024-04-29,18,6,18.75
WS00121034,S002862,C0398,2024-03-10,6,19,86.36
WS00121035,S002862,C0226,2024-03-10,19,72,48.98
WS00121036,S002862,C0206,2024-08-22,23,6,25.0
WS00121037,S002862,C0272,2024-07-12,21,20,62.5
WS00121038,S002862,C0231,2024-12-20,1,15,51.72
WS00121039,S002862,C0374,2024-05-24,17,16,40.0
WS00121040,S002862,C0454,2024-02-29,9,61,57.01
WS00121041,S002862,C0219,2024-07-19,21,43,95.56
WS00121042,S002862,C0445,2024-04-11,20,71,66.98
WS00121043,S002862,C0200,2024-11-18,17,20,48.78
WS00121044,S002862,C0441,2024-07-22,22,131,88.51
WS00121045,S002862,C0369,2024-05-01,9,80,50.63
WS00121046,S002862,C0014,2024-05-21,20,28,63.64
WS00121047,S002862,C0443,2024-12-03,4,32,94.12
WS00121048,S002862,C0043,2024-06-16,21,143,80.34
WS00121049,S002862,C0458,2024-04-30,22,105,88.98
WS00121050,S002862,C0362,2024-04-11,2,37,97.37
WS00121051,S002862,C0187,2024-04-10,12,142,94.04
WS00121052,S002862,C0392,2024-08-08,10,8,30.77
WS00121053,S002862,C0449,2024-05-07,7,44,83.02
WS00121054,S002862,C0419,2024-08-03,19,69,58.47
WS00121055,S002862,C0288,2024-01-01,20,25,73.53
WS00121056,S002862,C0161,2024-11-18,20,7,14.58
WS00121057,S002862,C0431,2024-09-05,23,21,58.33
WS00121058,S002862,C0221,2024-05-29,22,14,66.67
WS00121059,S002862,C0072,2024-12-27,9,48,44.44
WS00121060,S002862,C0181,2024-02-08,20,76,69.72
WS00121061,S002862,C0236,2024-10-16,22,22,100.0
WS00121062,S002862,C0455,2024-02-20,19,26,49.06
WS00121063,S002862,C0401,2024-05-09,21,22,13.02
WS00121064,S002862,C0169,2024-03-22,2,12,50.0
WS00121065,S002862,C0328,2024-11-03,22,82,89.13
WS00121066,S002862,C0184,2024-09-11,21,33,24.63
WS00121067,S002862,C0212,2024-11-25,14,25,80.65
WS00121068,S002862,C0275,2024-12-16,4,19,38.0
WS00121069,S002862,C0034,2024-12-17,18,5,11.11
WS00121070,S002862,C0399,2024-08-16,20,28,63.64
WS00121071,S002862,C0369,2024-02-24,21,48,30.38
WS00121072,S002862,C0006,2024-09-21,7,73,51.05
WS00121073,S002862,C0108,2024-11-12,13,69,42.33
WS00121074,S002862,C0175,2024-01-02,13,7,33.33
WS00121075,S002862,C0496,2024-10-25,11,11,50.0
WS00121076,S002862,C0182,2024-08-27,21,10,50.0
WS00121077,S002862,C0336,2024-05-10,18,13,61.9
WS00121078,S002862,C0017,2024-09-14,0,41,78.85
WS00121079,S002862,C0352,2024-02-08,9,21,61.76
WS00121080,S002862,C0249,2024-06-10,16,10,6.67
WS00121081,S002862,C0350,2024-11-23,18,7,8.64
WS00121082,S002862,C0246,2024-02-09,21,160,89.39
WS00121083,S002862,C0224,2024-11-04,13,63,70.79
WS00121084,S002862,C0210,2024-08-13,19,125,96.15
WS00121085,S002863,C0467,2024-04-03,7,16,41.03
WS00121086,S002863,C0197,2024-06-30,21,24,23.76
WS00121087,S002863,C0471,2024-05-28,22,69,39.88
WS00121088,S002863,C0310,2024-12-04,8,33,29.46
WS00121089,S002863,C0182,2024-09-08,5,6,30.0
WS00121090,S002863,C0045,2024-05-21,17,35,89.74
WS00121091,S002863,C0398,2024-04-02,3,14,63.64
WS00121092,S002863,C0475,2024-02-03,22,15,41.67
WS00121093,S002863,C0122,2024-07-20,1,33,63.46
WS00121094,S002863,C0432,2024-01-27,2,14,34.15
WS00121095,S002863,C0048,2024-09-05,10,22,25.29
WS00121096,S002863,C0245,2024-11-20,19,15,51.72
WS00121097,S002863,C0363,2024-09-06,20,21,100.0
WS00121098,S002863,C0241,2024-04-08,11,44,24.86
WS00121099,S002863,C0110,2024-11-18,12,98,89.91
WS00121100,S002863,C0302,2024-03-22,7,13,24.53
WS00121101,S002863,C0105,2024-08-13,1,12,44.44
WS00121102,S002863,C0417,2024-10-10,22,88,70.4
WS00121103,S002863,C0020,2024-10-09,6,5,25.0
WS00121104,S002863,C0243,2024-08-07,5,77,62.1
WS00121105,S002863,C0260,2024-04-15,5,13,11.11
WS00121106,S002863,C0030,2024-10-12,9,144,86.23
WS00121107,S002863,C0190,2024-07-29,2,22,59.46
WS00121108,S002863,C0209,2024-03-26,12,42,95.45
WS00121109,S002863,C0496,2024-02-10,20,5,22.73
WS00121110,S002863,C0404,2024-12-18,5,18,33.33
WS00121111,S002863,C0138,2024-01-12,4,22,61.11
WS00121112,S002863,C0310,2024-06-28,22,110,98.21
WS00121113,S002863,C0150,2024-10-16,2,72,55.81
WS00121114,S002863,C0251,2024-10-16,5,27,75.0
WS00121115,S002864,C0091,2024-11-07,6,21,60.0
WS00121116,S002864,C0148,2024-06-14,6,74,74.75
WS00121117,S002864,C0153,2024-03-23,21,15,45.45
WS00121118,S002864,C0313,2024-11-08,13,84,54.55
WS00121119,S002864,C0455,2024-12-21,11,46,86.79
WS00121120,S002864,C0021,2024-05-26,21,43,95.56
WS00121121,S002864,C0426,2024-04-19,21,53,56.38
WS00121122,S002864,C0189,2024-07-14,17,26,74.29
WS00121123,S002864,C0070,2024-12-08,13,20,100.0
WS00121124,S002864,C0203,2024-05-31,20,20,95.24
WS00121125,S002864,C0249,2024-07-24,12,49,32.67
WS00121126,S002864,C0319,2024-12-01,21,22,64.71
WS00121127,S002864,C0478,2024-02-24,22,12,25.0
WS00121128,S002864,C0481,2024-03-02,22,52,37.14
WS00121129,S002864,C0467,2024-05-15,17,20,51.28
WS00121130,S002865,C0444,2024-07-15,21,6,24.0
WS00121131,S002865,C0312,2024-01-17,20,69,70.41
WS00121132,S002865,C0357,2024-03-01,0,174,100.0
WS00121133,S002865,C0082,2024-03-04,0,6,11.32
WS00121134,S002865,C0308,2024-01-14,21,14,60.87
WS00121135,S002865,C0294,2024-09-21,7,21,70.0
WS00121136,S002865,C0043,2024-02-19,20,44,24.72
WS00121137,S002865,C0345,2024-09-09,6,29,20.57
WS00121138,S002865,C0006,2024-06-07,22,90,62.94
WS00121139,S002865,C0050,2024-12-22,13,18,66.67
WS00121140,S002865,C0361,2024-08-17,12,21,84.0
WS00121141,S002865,C0163,2024-06-10,21,7,24.14
WS00121142,S002865,C0086,2024-04-17,15,32,76.19
WS00121143,S002865,C0147,2024-06-08,3,7,29.17
WS00121144,S002865,C0117,2024-07-23,20,38,74.51
WS00121145,S002865,C0246,2024-12-24,12,112,62.57
WS00121146,S002865,C0022,2024-05-13,22,25,55.56
WS00121147,S002865,C0482,2024-02-20,17,61,42.36
WS00121148,S002865,C0001,2024-02-18,23,28,82.35
WS00121149,S002865,C0254,2024-04-22,3,49,44.14
WS00121150,S002866,C0081,2024-08-25,20,97,85.09
WS00121151,S002866,C0310,2024-06-20,20,33,29.46
WS00121152,S002866,C0166,2024-02-08,19,5,10.87
WS00121153,S002866,C0213,2024-03-29,11,17,48.57
WS00121154,S002866,C0048,2024-08-06,22,27,31.03
WS00121155,S002866,C0429,2024-11-04,15,23,52.27
WS00121156,S002866,C0084,2024-09-27,3,17,60.71
WS00121157,S002866,C0444,2024-05-31,22,15,60.0
WS00121158,S002866,C0420,2024-04-09,16,16,13.33
WS00121159,S002866,C0342,2024-12-01,9,20,90.91
WS00121160,S002866,C0172,2024-04-08,22,94,81.74
WS00121161,S002866,C0500,2024-02-02,22,69,63.3
WS00121162,S002866,C0199,2024-06-07,15,12,22.64
WS00121163,S002866,C0285,2024-06-03,19,33,64.71
WS00121164,S002866,C0058,2024-12-24,18,103,59.88
WS00121165,S002866,C0441,2024-07-06,0,80,54.05
WS00121166,S002866,C0183,2024-11-11,17,21,42.86
WS00121167,S002866,C0498,2024-07-23,21,42,84.0
WS00121168,S002866,C0428,2024-01-01,17,11,45.83
WS00121169,S002866,C0366,2024-01-05,21,26,72.22
WS00121170,S002866,C0353,2024-12-03,21,37,100.0
WS00121171,S002866,C0299,2024-04-06,21,45,55.56
WS00121172,S002866,C0153,2024-03-11,4,9,27.27
WS00121173,S002866,C0010,2024-09-11,21,37,44.58
WS00121174,S002866,C0447,2024-10-09,20,9,36.0
WS00121175,S002866,C0162,2024-08-15,20,20,38.46
WS00121176,S002866,C0110,2024-09-25,3,68,62.39
WS00121177,S002866,C0052,2024-07-23,16,8,22.22
WS00121178,S002866,C0351,2024-12-01,11,77,75.49
WS00121179,S002866,C0323,2024-12-27,23,13,9.92
WS00121180,S002866,C0028,2024-06-15,10,31,96.88
WS00121181,S002866,C0357,2024-07-11,10,125,71.84
WS00121182,S002866,C0419,2024-05-16,23,31,26.27
WS00121183,S002866,C0248,2024-07-21,4,39,22.03
WS00121184,S002866,C0006,2024-01-30,4,68,47.55
WS00121185,S002867,C0350,2024-04-11,10,18,22.22
WS00121186,S002867,C0347,2024-06-14,20,17,20.24
WS00121187,S002867,C0099,2024-03-25,6,13,33.33
WS00121188,S002867,C0018,2024-01-28,2,46,53.49
WS00121189,S002867,C0474,2024-12-10,8,46,37.4
WS00121190,S002867,C0265,2024-09-07,14,15,38.46
WS00121191,S002867,C0283,2024-04-16,22,49,27.84
WS00121192,S002867,C0462,2024-04-24,9,31,96.88
WS00121193,S002867,C0473,2024-02-19,20,77,59.69
WS00121194,S002867,C0364,2024-10-31,12,34,20.48
WS00121195,S002867,C0239,2024-09-18,10,22,48.89
WS00121196,S002867,C0497,2024-03-01,17,14,45.16
WS00121197,S002867,C0323,2024-06-02,17,95,72.52
WS00121198,S002867,C0409,2024-09-12,3,18,47.37
WS00121199,S002867,C0113,2024-11-11,6,29,53.7
WS00121200,S002867,C0311,2024-07-22,20,66,60.0
WS00121201,S002867,C0309,2024-08-31,1,26,57.78
WS00121202,S002867,C0356,2024-03-05,12,12,41.38
WS00121203,S002867,C0196,2024-07-24,22,14,38.89
WS00121204,S002867,C0108,2024-08-12,6,110,67.48
WS00121205,S002867,C0329,2024-11-08,7,22,48.89
WS00121206,S002867,C0418,2024-10-13,16,33,82.5
WS00121207,S002867,C0077,2024-09-21,11,17,48.57
WS00121208,S002867,C0476,2024-12-02,16,16,51.61
WS00121209,S002867,C0264,2024-08-30,3,7,20.59
WS00121210,S002868,C0086,2024-05-19,12,23,54.76
WS00121211,S002868,C0296,2024-04-15,8,24,77.42
WS00121212,S002868,C0107,2024-04-26,20,31,25.83
WS00121213,S002868,C0175,2024-05-30,9,10,47.62
WS00121214,S002868,C0020,2024-02-22,7,18,90.0
WS00121215,S002868,C0014,2024-09-25,22,41,93.18
WS00121216,S002868,C0300,2024-07-17,22,16,10.74
WS00121217,S002868,C0204,2024-07-10,21,86,81.9
WS00121218,S002868,C0197,2024-03-03,21,93,92.08
WS00121219,S002868,C0056,2024-05-02,10,5,3.97
WS00121220,S002868,C0379,2024-06-19,11,87,57.62
WS00121221,S002868,C0231,2024-01-17,10,16,55.17
WS00121222,S002868,C0111,2024-03-12,14,20,100.0
WS00121223,S002868,C0393,2024-09-29,4,41,93.18
WS00121224,S002868,C0459,2024-03-08,20,23,54.76
WS00121225,S002868,C0038,2024-09-25,20,53,36.3
WS00121226,S002868,C0418,2024-11-18,0,34,85.0
WS00121227,S002868,C0146,2024-02-28,15,114,87.69
WS00121228,S002868,C0379,2024-08-18,21,83,54.97
WS00121229,S002868,C0301,2024-10-31,3,19,57.58
WS00121230,S002868,C0005,2024-10-22,14,120,86.96
WS00121231,S002868,C0282,2024-04-26,6,13,59.09
WS00121232,S002868,C0481,2024-06-14,12,7,5.0
WS00121233,S002868,C0302,2024-10-19,1,51,96.23
WS00121234,S002868,C0272,2024-01-20,15,23,71.88
WS00121235,S002868,C0331,2024-09-06,22,5,4.85
WS00121236,S002868,C0395,2024-10-31,0,102,82.93
WS00121237,S002868,C0486,2024-10-22,14,16,12.31
WS00121238,S002868,C0176,2024-01-25,13,16,37.21
WS00121239,S002868,C0099,2024-04-14,15,30,76.92
WS00121240,S002868,C0361,2024-02-20,23,12,48.0
WS00121241,S002868,C0123,2024-07-25,15,19,79.17
WS00121242,S002868,C0161,2024-07-26,20,8,16.67
WS00121243,S002868,C0317,2024-04-02,23,8,28.57
WS00121244,S002868,C0392,2024-10-26,0,16,61.54
WS00121245,S002868,C0148,2024-01-28,5,53,53.54
WS00121246,S002868,C0372,2024-02-29,20,28,70.0
WS00121247,S002868,C0333,2024-09-28,23,22,17.19
WS00121248,S002868,C0263,2024-07-24,23,20,90.91
WS00121249,S002868,C0471,2024-01-25,21,114,65.9
WS00121250,S002868,C0248,2024-03-25,21,139,78.53
WS00121251,S002868,C0247,2024-11-19,19,42,45.65
WS00121252,S002868,C0087,2024-03-27,19,25,64.1
WS00121253,S002868,C0170,2024-10-24,0,13,26.0
WS00121254,S002868,C0426,2024-01-12,11,56,59.57
WS00121255,S002868,C0145,2024-05-17,12,70,40.94
WS00121256,S002868,C0438,2024-01-03,12,12,26.09
WS00121257,S002868,C0125,2024-01-28,16,41,33.61
WS00121258,S002868,C0106,2024-07-08,23,106,61.99
WS00121259,S002868,C0342,2024-11-13,7,14,63.64
WS00121260,S002868,C0115,2024-08-22,11,13,44.83
WS00121261,S002868,C0149,2024-01-16,5,27,90.0
WS00121262,S002868,C0238,2024-02-22,12,22,41.51
WS00121263,S002868,C0493,2024-07-29,19,103,87.29
WS00121264,S002868,C0481,2024-04-25,4,47,33.57
WS00121265,S002868,C0079,2024-11-26,17,12,38.71
WS00121266,S002868,C0188,2024-07-08,22,10,21.28
WS00121267,S002868,C0262,2024-03-05,22,99,58.93
WS00121268,S002868,C0196,2024-04-17,13,8,22.22
WS00121269,S002868,C0062,2024-02-07,20,9,21.95
WS00121270,S002868,C0049,2024-12-29,16,33,80.49
WS00121271,S002868,C0493,2024-07-12,20,16,13.56
WS00121272,S002868,C0279,2024-10-13,23,25,56.82
WS00121273,S002868,C0253,2024-01-21,20,20,64.52
WS00121274,S002868,C0108,2024-11-05,6,41,25.15
WS00121275,S002868,C0166,2024-05-20,14,43,93.48
WS00121276,S002868,C0319,2024-03-28,21,24,70.59
WS00121277,S002868,C0024,2024-10-12,15,21,43.75
WS00121278,S002869,C0033,2024-09-24,23,72,41.14
WS00121279,S002869,C0322,2024-12-04,9,33,80.49
WS00121280,S002869,C0058,2024-09-17,21,7,4.07
WS00121281,S002869,C0262,2024-03-23,22,50,29.76
WS00121282,S002869,C0400,2024-12-10,20,18,85.71
WS00121283,S002869,C0058,2024-02-08,4,125,72.67
WS00121284,S002869,C0263,2024-10-30,21,12,54.55
WS00121285,S002869,C0409,2024-09-16,21,21,55.26
WS00121286,S002869,C0412,2024-05-25,6,21,70.0
WS00121287,S002869,C0378,2024-10-20,11,22,91.67
WS00121288,S002869,C0392,2024-03-30,22,26,100.0
WS00121289,S002869,C0135,2024-01-03,19,6,28.57
WS00121290,S002869,C0341,2024-11-21,21,8,7.21
WS00121291,S002869,C0145,2024-11-02,18,134,78.36
WS00121292,S002869,C0437,2024-11-09,20,37,90.24
WS00121293,S002869,C0242,2024-02-19,22,20,52.63
WS00121294,S002869,C0358,2024-10-01,10,16,72.73
WS00121295,S002869,C0493,2024-02-11,0,8,6.78
WS00121296,S002869,C0369,2024-05-22,12,142,89.87
WS00121297,S002869,C0046,2024-04-26,21,8,16.67
WS00121298,S002869,C0261,2024-04-03,22,31,100.0
WS00121299,S002869,C0341,2024-05-17,9,68,61.26
WS00121300,S002869,C0475,2024-12-30,13,29,80.56
WS00121301,S002869,C0289,2024-09-03,22,20,47.62
WS00121302,S002869,C0006,2024-10-09,15,81,56.64
WS00121303,S002869,C0055,2024-01-07,0,27,54.0
WS00121304,S002869,C0195,2024-03-16,13,6,5.5
WS00121305,S002869,C0454,2024-07-29,21,38,35.51
WS00121306,S002869,C0400,2024-01-15,22,9,42.86
WS00121307,S002869,C0019,2024-02-01,4,55,32.93
WS00121308,S002869,C0039,2024-05-10,15,97,86.61
WS00121309,S002869,C0139,2024-10-19,20,26,66.67
WS00121310,S002869,C0480,2024-05-25,21,15,75.0
WS00121311,S002869,C0429,2024-11-26,0,18,40.91
WS00121312,S002869,C0237,2024-05-31,17,16,51.61
WS00121313,S002869,C0058,2024-12-19,20,169,98.26
WS00121314,S002869,C0204,2024-08-23,22,38,36.19
WS00121315,S002870,C0488,2024-08-04,18,28,90.32
WS00121316,S002870,C0030,2024-05-30,12,141,84.43
WS00121317,S002870,C0117,2024-05-06,22,34,66.67
WS00121318,S002870,C0426,2024-08-29,21,10,10.64
WS00121319,S002870,C0319,2024-11-15,7,13,38.24
WS00121320,S002870,C0469,2024-06-28,22,115,100.0
WS00121321,S002870,C0037,2024-06-22,6,108,78.26
WS00121322,S002870,C0167,2024-03-02,20,55,64.71
WS00121323,S002871,C0311,2024-06-10,22,9,8.18
WS00121324,S002871,C0134,2024-01-23,20,91,67.41
WS00121325,S002871,C0406,2024-04-04,20,23,23.96
WS00121326,S002871,C0317,2024-04-12,22,22,78.57
WS00121327,S002871,C0261,2024-12-24,20,21,67.74
WS00121328,S002871,C0428,2024-10-24,20,7,29.17
WS00121329,S002871,C0384,2024-02-09,4,21,47.73
WS00121330,S002871,C0052,2024-11-22,22,30,83.33
WS00121331,S002871,C0148,2024-08-07,20,87,87.88
WS00121332,S002871,C0055,2024-11-14,8,30,60.0
WS00121333,S002871,C0425,2024-06-08,2,22,55.0
WS00121334,S002871,C0346,2024-07-02,12,64,73.56
WS00121335,S002871,C0076,2024-10-16,23,59,60.2
WS00121336,S002871,C0072,2024-02-11,21,68,62.96
WS00121337,S002871,C0119,2024-09-08,6,21,87.5
WS00121338,S002871,C0382,2024-05-01,17,23,95.83
WS00121339,S002871,C0378,2024-06-20,22,8,33.33
WS00121340,S002871,C0275,2024-07-11,23,27,54.0
WS00121341,S002871,C0149,2024-12-28,9,14,46.67
WS00121342,S002871,C0156,2024-01-24,11,15,45.45
WS00121343,S002871,C0343,2024-06-04,4,63,55.26
WS00121344,S002871,C0305,2024-07-18,14,13,15.48
WS00121345,S002871,C0274,2024-09-08,21,22,73.33
WS00121346,S002871,C0498,2024-07-22,9,5,10.0
WS00121347,S002871,C0383,2024-05-18,0,93,79.49
WS00121348,S002871,C0440,2024-06-24,16,155,87.08
WS00121349,S002871,C0385,2024-07-15,5,17,11.56
WS00121350,S002871,C0213,2024-05-01,22,29,82.86
WS00121351,S002871,C0408,2024-05-28,22,6,16.22
WS00121352,S002871,C0231,2024-03-02,11,13,44.83
WS00121353,S002871,C0023,2024-11-14,17,42,82.35
WS00121354,S002871,C0097,2024-06-02,13,32,29.09
WS00121355,S002871,C0484,2024-02-08,21,7,25.93
WS00121356,S002871,C0381,2024-10-12,15,28,15.64
WS00121357,S002871,C0137,2024-06-09,20,51,94.44
WS00121358,S002871,C0116,2024-02-22,21,12,9.23
WS00121359,S002871,C0297,2024-06-06,9,105,90.52
WS00121360,S002871,C0033,2024-12-29,22,107,61.14
WS00121361,S002871,C0446,2024-04-15,9,14,51.85
WS00121362,S002871,C0297,2024-05-24,5,111,95.69
WS00121363,S002871,C0164,2024-12-03,21,26,76.47
WS00121364,S002871,C0354,2024-09-07,4,17,68.0
WS00121365,S002871,C0130,2024-12-02,16,10,41.67
WS00121366,S002871,C0038,2024-12-05,0,146,100.0
WS00121367,S002871,C0361,2024-09-08,12,20,80.0
WS00121368,S002871,C0317,2024-04-29,19,23,82.14
WS00121369,S002871,C0258,2024-08-27,12,41,87.23
WS00121370,S002871,C0102,2024-05-24,21,130,79.27
WS00121371,S002871,C0208,2024-07-05,5,8,38.1
WS00121372,S002871,C0185,2024-05-06,23,20,37.74
WS00121373,S002871,C0234,2024-10-05,4,12,32.43
WS00121374,S002871,C0122,2024-04-08,14,26,50.0
WS00121375,S002871,C0102,2024-09-16,0,93,56.71
WS00121376,S002871,C0149,2024-07-28,2,10,33.33
WS00121377,S002871,C0321,2024-04-02,18,16,36.36
WS00121378,S002871,C0331,2024-06-29,3,25,24.27
WS00121379,S002871,C0042,2024-11-01,13,40,31.5
WS00121380,S002871,C0454,2024-05-06,6,25,23.36
WS00121381,S002871,C0112,2024-10-10,9,30,18.18
WS00121382,S002871,C0188,2024-01-03,22,6,12.77
WS00121383,S002871,C0397,2024-06-27,18,26,96.3
WS00121384,S002871,C0434,2024-09-14,21,49,92.45
WS00121385,S002871,C0104,2024-11-10,22,12,54.55
WS00121386,S002871,C0194,2024-11-27,18,27,50.0
WS00121387,S002871,C0259,2024-10-11,17,18,72.0
WS00121388,S002872,C0314,2024-09-08,21,105,72.92
WS00121389,S002872,C0059,2024-06-01,17,19,73.08
WS00121390,S002872,C0355,2024-11-11,6,55,32.35
WS00121391,S002872,C0188,2024-11-28,21,20,42.55
WS00121392,S002872,C0370,2024-07-12,1,5,25.0
WS00121393,S002872,C0121,2024-04-27,22,33,62.26
WS00121394,S002872,C0278,2024-12-26,23,20,60.61
WS00121395,S002872,C0204,2024-09-25,19,10,9.52
WS00121396,S002872,C0495,2024-11-09,20,7,5.93
WS00121397,S002872,C0130,2024-06-27,16,15,62.5
WS00121398,S002872,C0480,2024-05-11,20,9,45.0
WS00121399,S002872,C0370,2024-11-07,3,18,90.0
