revenue_id,subscriber_id,month,amount,plan_type
10954,S001821,2024-10,699,Premium
10955,S001821,2024-11,699,Premium
10956,S001821,2024-12,699,Premium
10957,S001822,2024-10,199,Basic
10958,S001822,2024-11,199,Basic
10959,S001822,2024-12,199,Basic
10960,S001823,2024-05,199,Basic
10961,S001823,2024-06,199,Basic
10962,S001823,2024-07,199,Basic
10963,S001823,2024-08,199,Basic
10964,S001823,2024-09,199,Basic
10965,S001823,2024-10,199,Basic
10966,S001823,2024-11,199,Basic
10967,S001823,2024-12,199,Basic
10968,S001824,2024-08,699,Premium
10969,S001824,2024-09,699,Premium
10970,S001824,2024-10,699,Premium
10971,S001824,2024-11,699,Premium
10972,S001824,2024-12,699,Premium
10973,S001825,2024-01,199,Basic
10974,S001825,2024-02,199,Basic
10975,S001825,2024-03,199,Basic
10976,S001825,2024-04,199,Basic
10977,S001825,2024-05,199,Basic
10978,S001825,2024-06,199,Basic
10979,S001825,2024-07,199,Basic
10980,S001825,2024-08,199,Basic
10981,S001825,2024-09,199,Basic
10982,S001825,2024-10,199,Basic
10983,S001825,2024-11,199,Basic
10984,S001825,2024-12,199,Basic
10985,S001826,2024-11,199,Basic
10986,S001826,2024-12,199,Basic
10987,S001827,2024-10,399,Standard
10988,S001827,2024-11,399,Standard
10989,S001827,2024-12,399,Standard
10990,S001828,2024-07,699,Premium
10991,S001828,2024-08,699,Premium
10992,S001828,2024-09,699,Premium
10993,S001828,2024-10,699,Premium
10994,S001828,2024-11,699,Premium
10995,S001828,2024-12,699,Premium
10996,S001829,2024-07,399,Standard
10997,S001829,2024-08,399,Standard
10998,S001829,2024-09,399,Standard
10999,S001829,2024-10,399,Standard
11000,S001829,2024-11,399,Standard
11001,S001829,2024-12,399,Standard
11002,S001830,2024-05,399,Standard
11003,S001830,2024-06,399,Standard
11004,S001830,2024-07,399,Standard
11005,S001830,2024-08,399,Standard
11006,S001830,2024-09,399,Standard
11007,S001830,2024-10,399,Standard
11008,S001830,2024-11,399,Standard
11009,S001830,2024-12,399,Standard
11010,S001831,2024-10,699,Premium
11011,S001831,2024-11,699,Premium
11012,S001831,2024-12,699,Premium
11013,S001832,2024-03,199,Basic
11014,S001832,2024-04,199,Basic
11015,S001832,2024-05,199,Basic
11016,S001832,2024-06,199,Basic
11017,S001832,2024-07,199,Basic
11018,S001832,2024-08,199,Basic
11019,S001832,2024-09,199,Basic
11020,S001832,2024-10,199,Basic
11021,S001832,2024-11,199,Basic
11022,S001832,2024-12,199,Basic
11023,S001833,2024-02,199,Basic
11024,S001833,2024-03,199,Basic
11025,S001833,2024-04,199,Basic
11026,S001833,2024-05,199,Basic
11027,S001833,2024-06,199,Basic
11028,S001833,2024-07,199,Basic
11029,S001833,2024-08,199,Basic
11030,S001833,2024-09,199,Basic
11031,S001833,2024-10,199,Basic
11032,S001833,2024-11,199,Basic
11033,S001833,2024-12,199,Basic
11034,S001834,2024-12,199,Basic
11035,S001835,2024-07,399,Standard
11036,S001835,2024-08,399,Standard
11037,S001835,2024-09,399,Standard
11038,S001835,2024-10,399,Standard
11039,S001835,2024-11,399,Standard
11040,S001835,2024-12,399,Standard
11041,S001836,2024-10,199,Basic
11042,S001836,2024-11,199,Basic
11043,S001836,2024-12,199,Basic
11044,S001837,2024-07,399,Standard
11045,S001837,2024-08,399,Standard
11046,S001837,2024-09,399,Standard
11047,S001837,2024-10,399,Standard
11048,S001837,2024-11,399,Standard
11049,S001837,2024-12,399,Standard
11050,S001838,2024-11,699,Premium
11051,S001838,2024-12,699,Premium
11052,S001839,2024-04,199,Basic
11053,S001839,2024-05,199,Basic
11054,S001839,2024-06,199,Basic
11055,S001839,2024-07,199,Basic
11056,S001839,2024-08,199,Basic
11057,S001839,2024-09,199,Basic
11058,S001839,2024-10,199,Basic
11059,S001839,2024-11,199,Basic
11060,S001839,2024-12,199,Basic
11061,S001840,2024-02,699,Premium
11062,S001840,2024-03,699,Premium
11063,S001840,2024-04,699,Premium
11064,S001840,2024-05,699,Premium
11065,S001840,2024-06,699,Premium
11066,S001840,2024-07,699,Premium
11067,S001840,2024-08,699,Premium
11068,S001840,2024-09,699,Premium
11069,S001840,2024-10,699,Premium
11070,S001840,2024-11,699,Premium
11071,S001840,2024-12,699,Premium
11072,S001841,2024-06,199,Basic
11073,S001841,2024-07,199,Basic
11074,S001842,2024-03,399,Standard
11075,S001842,2024-04,399,Standard
11076,S001842,2024-05,399,Standard
11077,S001842,2024-06,399,Standard
11078,S001842,2024-07,399,Standard
11079,S001842,2024-08,399,Standard
11080,S001842,2024-09,399,Standard
11081,S001842,2024-10,399,Standard
11082,S001842,2024-11,399,Standard
11083,S001842,2024-12,399,Standard
11084,S001843,2024-01,199,Basic
11085,S001843,2024-02,199,Basic
11086,S001843,2024-03,199,Basic
11087,S001843,2024-04,199,Basic
11088,S001843,2024-05,199,Basic
11089,S001843,2024-06,199,Basic
11090,S001843,2024-07,199,Basic
11091,S001843,2024-08,199,Basic
11092,S001843,2024-09,199,Basic
11093,S001843,2024-10,199,Basic
11094,S001843,2024-11,199,Basic
11095,S001843,2024-12,199,Basic
11096,S001844,2024-06,199,Basic
11097,S001844,2024-07,199,Basic
11098,S001844,2024-08,199,Basic
11099,S001844,2024-09,199,Basic
11100,S001844,2024-10,199,Basic
11101,S001844,2024-11,199,Basic
11102,S001844,2024-12,199,Basic
11103,S001845,2024-08,399,Standard
11104,S001845,2024-09,399,Standard
11105,S001845,2024-10,399,Standard
11106,S001845,2024-11,399,Standard
11107,S001845,2024-12,399,Standard
11108,S001846,2024-12,199,Basic
11109,S001847,2024-11,699,Premium
11110,S001847,2024-12,699,Premium
11111,S001848,2024-09,699,Premium
11112,S001848,2024-10,699,Premium
11113,S001848,2024-11,699,Premium
11114,S001848,2024-12,699,Premium
11115,S001849,2024-01,399,Standard
11116,S001849,2024-02,399,Standard
11117,S001849,2024-03,399,Standard
11118,S001849,2024-04,399,Standard
11119,S001849,2024-05,399,Standard
11120,S001849,2024-06,399,Standard
11121,S001849,2024-07,399,Standard
11122,S001849,2024-08,399,Standard
11123,S001849,2024-09,399,Standard
11124,S001849,2024-10,399,Standard
11125,S001849,2024-11,399,Standard
11126,S001849,2024-12,399,Standard
11127,S001850,2024-01,399,Standard
11128,S001850,2024-02,399,Standard
11129,S001850,2024-03,399,Standard
11130,S001850,2024-04,399,Standard
11131,S001850,2024-05,399,Standard
11132,S001850,2024-06,399,Standard
11133,S001850,2024-07,399,Standard
11134,S001850,2024-08,399,Standard
11135,S001850,2024-09,399,Standard
11136,S001850,2024-10,399,Standard
11137,S001850,2024-11,399,Standard
11138,S001850,2024-12,399,Standard
11139,S001851,2024-03,199,Basic
11140,S001851,2024-04,199,Basic
11141,S001851,2024-05,199,Basic
11142,S001851,2024-06,199,Basic
11143,S001851,2024-07,199,Basic
11144,S001851,2024-08,199,Basic
11145,S001852,2024-03,199,Basic
11146,S001852,2024-04,199,Basic
11147,S001852,2024-05,199,Basic
11148,S001852,2024-06,199,Basic
11149,S001852,2024-07,199,Basic
11150,S001852,2024-08,199,Basic
11151,S001852,2024-09,199,Basic
11152,S001852,2024-10,199,Basic
11153,S001852,2024-11,199,Basic
11154,S001852,2024-12,199,Basic
11155,S001853,2024-09,199,Basic
11156,S001853,2024-10,199,Basic
11157,S001853,2024-11,199,Basic
11158,S001853,2024-12,199,Basic
11159,S001854,2024-10,699,Premium
11160,S001854,2024-11,699,Premium
11161,S001854,2024-12,699,Premium
11162,S001855,2024-04,199,Basic
11163,S001855,2024-05,199,Basic
11164,S001855,2024-06,199,Basic
11165,S001855,2024-07,199,Basic
11166,S001855,2024-08,199,Basic
11167,S001855,2024-09,199,Basic
11168,S001855,2024-10,199,Basic
11169,S001855,2024-11,199,Basic
11170,S001855,2024-12,199,Basic
11171,S001856,2024-11,199,Basic
11172,S001856,2024-12,199,Basic
11173,S001857,2024-10,199,Basic
11174,S001857,2024-11,199,Basic
11175,S001857,2024-12,199,Basic
11176,S001858,2024-11,199,Basic
11177,S001858,2024-12,199,Basic
11178,S001859,2024-09,199,Basic
11179,S001859,2024-10,199,Basic
11180,S001859,2024-11,199,Basic
11181,S001859,2024-12,199,Basic
11182,S001860,2024-12,399,Standard
11183,S001861,2024-12,199,Basic
11184,S001862,2024-03,699,Premium
11185,S001862,2024-04,699,Premium
11186,S001862,2024-05,699,Premium
11187,S001862,2024-06,699,Premium
11188,S001862,2024-07,699,Premium
11189,S001862,2024-08,699,Premium
11190,S001862,2024-09,699,Premium
11191,S001862,2024-10,699,Premium
11192,S001862,2024-11,699,Premium
11193,S001862,2024-12,699,Premium
11194,S001863,2024-10,199,Basic
11195,S001863,2024-11,199,Basic
11196,S001863,2024-12,199,Basic
11197,S001864,2024-03,399,Standard
11198,S001864,2024-04,399,Standard
11199,S001864,2024-05,399,Standard
11200,S001864,2024-06,399,Standard
11201,S001864,2024-07,399,Standard
11202,S001864,2024-08,399,Standard
11203,S001864,2024-09,399,Standard
11204,S001864,2024-10,399,Standard
11205,S001864,2024-11,399,Standard
11206,S001864,2024-12,399,Standard
11207,S001865,2024-07,399,Standard
11208,S001865,2024-08,399,Standard
11209,S001865,2024-09,399,Standard
11210,S001865,2024-10,399,Standard
11211,S001865,2024-11,399,Standard
11212,S001865,2024-12,399,Standard
11213,S001866,2024-12,199,Basic
11214,S001867,2024-09,699,Premium
11215,S001867,2024-10,699,Premium
11216,S001867,2024-11,699,Premium
11217,S001867,2024-12,699,Premium
11218,S001868,2024-01,199,Basic
11219,S001868,2024-02,199,Basic
11220,S001868,2024-03,199,Basic
11221,S001868,2024-04,199,Basic
11222,S001868,2024-05,199,Basic
11223,S001868,2024-06,199,Basic
11224,S001868,2024-07,199,Basic
11225,S001868,2024-08,199,Basic
11226,S001868,2024-09,199,Basic
11227,S001868,2024-10,199,Basic
11228,S001868,2024-11,199,Basic
11229,S001868,2024-12,199,Basic
11230,S001869,2024-11,399,Standard
11231,S001869,2024-12,399,Standard
11232,S001870,2024-06,699,Premium
11233,S001870,2024-07,699,Premium
11234,S001870,2024-08,699,Premium
11235,S001870,2024-09,699,Premium
11236,S001870,2024-10,699,Premium
11237,S001870,2024-11,699,Premium
11238,S001870,2024-12,699,Premium
11239,S001871,2024-08,199,Basic
11240,S001871,2024-09,199,Basic
11241,S001871,2024-10,199,Basic
11242,S001871,2024-11,199,Basic
11243,S001871,2024-12,199,Basic
11244,S001872,2024-08,199,Basic
11245,S001872,2024-09,199,Basic
11246,S001872,2024-10,199,Basic
11247,S001872,2024-11,199,Basic
11248,S001872,2024-12,199,Basic
11249,S001873,2024-12,199,Basic
11250,S001874,2024-03,199,Basic
11251,S001874,2024-04,199,Basic
11252,S001874,2024-05,199,Basic
11253,S001874,2024-06,199,Basic
11254,S001874,2024-07,199,Basic
11255,S001874,2024-08,199,Basic
11256,S001874,2024-09,199,Basic
11257,S001874,2024-10,199,Basic
11258,S001874,2024-11,199,Basic
11259,S001874,2024-12,199,Basic
11260,S001875,2024-08,199,Basic
11261,S001875,2024-09,199,Basic
11262,S001875,2024-10,199,Basic
11263,S001875,2024-11,199,Basic
11264,S001875,2024-12,199,Basic
11265,S001876,2024-04,199,Basic
11266,S001876,2024-05,199,Basic
11267,S001876,2024-06,199,Basic
11268,S001876,2024-07,199,Basic
11269,S001876,2024-08,199,Basic
11270,S001876,2024-09,199,Basic
11271,S001876,2024-10,199,Basic
11272,S001876,2024-11,199,Basic
11273,S001876,2024-12,199,Basic
11274,S001877,2024-01,699,Premium
11275,S001877,2024-02,699,Premium
11276,S001877,2024-03,699,Premium
11277,S001877,2024-04,699,Premium
11278,S001877,2024-05,699,Premium
11279,S001877,2024-06,699,Premium
11280,S001877,2024-07,699,Premium
11281,S001877,2024-08,699,Premium
11282,S001877,2024-09,699,Premium
11283,S001877,2024-10,699,Premium
11284,S001877,2024-11,699,Premium
11285,S001877,2024-12,699,Premium
11286,S001878,2024-05,199,Basic
11287,S001878,2024-06,199,Basic
11288,S001878,2024-07,199,Basic
11289,S001878,2024-08,199,Basic
11290,S001878,2024-09,199,Basic
11291,S001878,2024-10,199,Basic
11292,S001878,2024-11,199,Basic
11293,S001878,2024-12,199,Basic
11294,S001879,2024-06,199,Basic
11295,S001879,2024-07,199,Basic
11296,S001879,2024-08,199,Basic
11297,S001879,2024-09,199,Basic
11298,S001879,2024-10,199,Basic
11299,S001879,2024-11,199,Basic
11300,S001879,2024-12,199,Basic
11301,S001880,2024-11,199,Basic
11302,S001880,2024-12,199,Basic
11303,S001881,2024-04,399,Standard
11304,S001881,2024-05,399,Standard
11305,S001881,2024-06,399,Standard
11306,S001881,2024-07,399,Standard
11307,S001881,2024-08,399,Standard
11308,S001881,2024-09,399,Standard
11309,S001881,2024-10,399,Standard
11310,S001881,2024-11,399,Standard
11311,S001881,2024-12,399,Standard
11312,S001882,2024-09,199,Basic
11313,S001882,2024-10,199,Basic
11314,S001882,2024-11,199,Basic
11315,S001882,2024-12,199,Basic
11316,S001883,2024-12,699,Premium
11317,S001884,2024-10,399,Standard
11318,S001884,2024-11,399,Standard
11319,S001885,2024-08,399,Standard
11320,S001885,2024-09,399,Standard
11321,S001885,2024-10,399,Standard
11322,S001885,2024-11,399,Standard
11323,S001885,2024-12,399,Standard
11324,S001886,2024-11,199,Basic
11325,S001886,2024-12,199,Basic
11326,S001887,2024-01,399,Standard
11327,S001887,2024-02,399,Standard
11328,S001887,2024-03,399,Standard
11329,S001887,2024-04,399,Standard
11330,S001888,2024-09,399,Standard
11331,S001888,2024-10,399,Standard
11332,S001888,2024-11,399,Standard
11333,S001888,2024-12,399,Standard
11334,S001889,2024-01,399,Standard
11335,S001889,2024-02,399,Standard
11336,S001889,2024-03,399,Standard
11337,S001889,2024-04,399,Standard
11338,S001889,2024-05,399,Standard
11339,S001889,2024-06,399,Standard
11340,S001889,2024-07,399,Standard
11341,S001889,2024-08,399,Standard
11342,S001889,2024-09,399,Standard
11343,S001889,2024-10,399,Standard
11344,S001889,2024-11,399,Standard
11345,S001889,2024-12,399,Standard
11346,S001890,2024-11,399,Standard
11347,S001890,2024-12,399,Standard
11348,S001891,2024-07,399,Standard
11349,S001891,2024-08,399,Standard
11350,S001891,2024-09,399,Standard
11351,S001891,2024-10,399,Standard
11352,S001891,2024-11,399,Standard
11353,S001891,2024-12,399,Standard
11354,S001892,2024-10,699,Premium
11355,S001892,2024-11,699,Premium
11356,S001892,2024-12,699,Premium
11357,S001893,2024-09,199,Basic
11358,S001893,2024-10,199,Basic
11359,S001893,2024-11,199,Basic
11360,S001893,2024-12,199,Basic
11361,S001894,2024-02,399,Standard
11362,S001894,2024-03,399,Standard
11363,S001894,2024-04,399,Standard
11364,S001894,2024-05,399,Standard
11365,S001894,2024-06,399,Standard
11366,S001894,2024-07,399,Standard
11367,S001894,2024-08,399,Standard
11368,S001894,2024-09,399,Standard
11369,S001894,2024-10,399,Standard
11370,S001894,2024-11,399,Standard
11371,S001894,2024-12,399,Standard
11372,S001895,2024-01,199,Basic
11373,S001895,2024-02,199,Basic
11374,S001895,2024-03,199,Basic
11375,S001895,2024-04,199,Basic
11376,S001895,2024-05,199,Basic
11377,S001895,2024-06,199,Basic
11378,S001895,2024-07,199,Basic
11379,S001895,2024-08,199,Basic
11380,S001895,2024-09,199,Basic
11381,S001895,2024-10,199,Basic
11382,S001895,2024-11,199,Basic
11383,S001895,2024-12,199,Basic
11384,S001896,2024-03,199,Basic
11385,S001896,2024-04,199,Basic
11386,S001896,2024-05,199,Basic
11387,S001896,2024-06,199,Basic
11388,S001896,2024-07,199,Basic
11389,S001896,2024-08,199,Basic
11390,S001896,2024-09,199,Basic
11391,S001896,2024-10,199,Basic
11392,S001896,2024-11,199,Basic
11393,S001896,2024-12,199,Basic
11394,S001897,2024-05,399,Standard
11395,S001897,2024-06,399,Standard
11396,S001897,2024-07,399,Standard
11397,S001897,2024-08,399,Standard
11398,S001897,2024-09,399,Standard
11399,S001897,2024-10,399,Standard
11400,S001897,2024-11,399,Standard
11401,S001897,2024-12,399,Standard
11402,S001898,2024-04,199,Basic
11403,S001898,2024-05,199,Basic
11404,S001898,2024-06,199,Basic
11405,S001898,2024-07,199,Basic
11406,S001898,2024-08,199,Basic
11407,S001898,2024-09,199,Basic
11408,S001898,2024-10,199,Basic
11409,S001898,2024-11,199,Basic
11410,S001898,2024-12,199,Basic
11411,S001899,2024-01,199,Basic
11412,S001899,2024-02,199,Basic
11413,S001899,2024-03,199,Basic
11414,S001900,2024-01,399,Standard
11415,S001900,2024-02,399,Standard
11416,S001900,2024-03,399,Standard
11417,S001900,2024-04,399,Standard
11418,S001900,2024-05,399,Standard
11419,S001900,2024-06,399,Standard
11420,S001900,2024-07,399,Standard
11421,S001900,2024-08,399,Standard
11422,S001900,2024-09,399,Standard
11423,S001900,2024-10,399,Standard
11424,S001900,2024-11,399,Standard
11425,S001900,2024-12,399,Standard
11426,S001901,2024-07,199,Basic
11427,S001901,2024-08,199,Basic
11428,S001901,2024-09,199,Basic
11429,S001901,2024-10,199,Basic
11430,S001901,2024-11,199,Basic
11431,S001901,2024-12,199,Basic
11432,S001902,2024-08,199,Basic
11433,S001902,2024-09,199,Basic
11434,S001902,2024-10,199,Basic
11435,S001902,2024-11,199,Basic
11436,S001902,2024-12,199,Basic
11437,S001903,2024-03,199,Basic
11438,S001903,2024-04,199,Basic
11439,S001903,2024-05,199,Basic
11440,S001903,2024-06,199,Basic
11441,S001903,2024-07,199,Basic
11442,S001903,2024-08,199,Basic
11443,S001903,2024-09,199,Basic
11444,S001903,2024-10,199,Basic
11445,S001903,2024-11,199,Basic
11446,S001903,2024-12,199,Basic
11447,S001904,2024-09,399,Standard
11448,S001904,2024-10,399,Standard
11449,S001904,2024-11,399,Standard
11450,S001904,2024-12,399,Standard
11451,S001905,2024-04,399,Standard
11452,S001905,2024-05,399,Standard
11453,S001905,2024-06,399,Standard
11454,S001905,2024-07,399,Standard
11455,S001905,2024-08,399,Standard
11456,S001905,2024-09,399,Standard
11457,S001905,2024-10,399,Standard
11458,S001905,2024-11,399,Standard
11459,S001905,2024-12,399,Standard
11460,S001906,2024-07,199,Basic
11461,S001906,2024-08,199,Basic
11462,S001906,2024-09,199,Basic
11463,S001906,2024-10,199,Basic
11464,S001906,2024-11,199,Basic
11465,S001906,2024-12,199,Basic
11466,S001907,2024-12,199,Basic
11467,S001908,2024-06,399,Standard
11468,S001908,2024-07,399,Standard
11469,S001908,2024-08,399,Standard
11470,S001908,2024-09,399,Standard
11471,S001908,2024-10,399,Standard
11472,S001908,2024-11,399,Standard
11473,S001908,2024-12,399,Standard
11474,S001909,2024-02,199,Basic
11475,S001909,2024-03,199,Basic
11476,S001909,2024-04,199,Basic
11477,S001909,2024-05,199,Basic
11478,S001909,2024-06,199,Basic
11479,S001909,2024-07,199,Basic
11480,S001909,2024-08,199,Basic
11481,S001909,2024-09,199,Basic
11482,S001909,2024-10,199,Basic
11483,S001909,2024-11,199,Basic
11484,S001909,2024-12,199,Basic
11485,S001910,2024-02,699,Premium
11486,S001910,2024-03,699,Premium
11487,S001910,2024-04,699,Premium
11488,S001910,2024-05,699,Premium
11489,S001910,2024-06,699,Premium
11490,S001910,2024-07,699,Premium
11491,S001910,2024-08,699,Premium
11492,S001910,2024-09,699,Premium
11493,S001910,2024-10,699,Premium
11494,S001910,2024-11,699,Premium
11495,S001910,2024-12,699,Premium
11496,S001911,2024-09,699,Premium
11497,S001911,2024-10,699,Premium
11498,S001911,2024-11,699,Premium
11499,S001911,2024-12,699,Premium
11500,S001912,2024-02,199,Basic
11501,S001912,2024-03,199,Basic
11502,S001912,2024-04,199,Basic
11503,S001912,2024-05,199,Basic
11504,S001912,2024-06,199,Basic
11505,S001912,2024-07,199,Basic
11506,S001912,2024-08,199,Basic
11507,S001912,2024-09,199,Basic
11508,S001912,2024-10,199,Basic
11509,S001912,2024-11,199,Basic
11510,S001912,2024-12,199,Basic
11511,S001913,2024-11,699,Premium
11512,S001913,2024-12,699,Premium
11513,S001914,2024-05,199,Basic
11514,S001914,2024-06,199,Basic
11515,S001914,2024-07,199,Basic
11516,S001914,2024-08,199,Basic
11517,S001914,2024-09,199,Basic
11518,S001914,2024-10,199,Basic
11519,S001914,2024-11,199,Basic
11520,S001914,2024-12,199,Basic
11521,S001915,2024-08,199,Basic
11522,S001915,2024-09,199,Basic
11523,S001915,2024-10,199,Basic
11524,S001915,2024-11,199,Basic
